종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
438210,ARIRANG 글로벌인공지능산업MV,2022.8.17,주식-업종섹터-업종테마,한화자산운용,17.07,BlueStar Artificial Intelligence Index(시장가격),1.27,3736133711,0.21,보통,실물(패시브),0.5,배당소득세(보유기간과세)
415920,ARIRANG 글로벌희토류전략자원기업MV,2022.1.18,주식-업종섹터-업종테마,한화자산운용,-48.2,MVIS Global Rare Earth/Strategic Metals Index (Price Return),7.15,2524672419,1.12,매우높음,실물(패시브),0.5,배당소득세(보유기간과세)
278620,ARIRANG 단기채권액티브,2017.9.26,채권-혼합-단기,한화자산운용,4.29,"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",0.24,1.23531E+11,0.04,매우낮음,실물(액티브),0.07,배당소득세(보유기간과세)
477050,ARIRANG 머니마켓액티브,2024.3.26,채권-혼합-단기,한화자산운용,0,KAP 시가평가 MMF 지수(총수익),0.03,4.54195E+11,0.03,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
429760,ARIRANG 미국S&P500,2022.5.31,주식-시장대표,한화자산운용,34.09,S&P 500,0.6,20179720902,0.28,낮음,실물(패시브),0.07,배당소득세(보유기간과세)
269540,ARIRANG 미국S&P500(H),2017.5.16,주식-시장대표,한화자산운용,22.83,S&P 500,1,68346123446,0.23,낮음,실물(패시브),0.3,배당소득세(해외주식투자전용ETF)
287180,ARIRANG 미국나스닥테크,2017.12.13,주식-업종섹터-업종테마,한화자산운용,40.24,NASDAQ 100 Technology Sector Index,0.19,29991510018,0.36,보통,실물(패시브),0.5,배당소득세(해외주식투자전용ETF)
213630,ARIRANG 미국다우존스고배당주(합성 H),2015.1.26,주식-전략-배당,한화자산운용,13.46,Dow Jones U.S Select Dividend Index(시장가격지수),0.83,14241849209,1.34,낮음,합성(패시브),0.4,배당소득세(보유기간과세)
332610,ARIRANG 미국단기회사채(AAA~A),2019.8.20,채권-회사채-단기,한화자산운용,15.09,ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),0.62,29800529405,-0.2,매우낮음,실물(패시브),0.315,배당소득세(보유기간과세)
456200,ARIRANG 미국달러SOFR금리액티브(합성),2023.5.9,기타,한화자산운용,15.07,Solactive SOFR Daily Total Return Index,0.04,8248348745,-0.36,매우낮음,합성(액티브),0.09,배당소득세(보유기간과세)
426410,ARIRANG 미국대체투자Top10MV,2022.5.11,주식-업종섹터-업종테마,한화자산운용,51.23,BlueStar Top 10 US Listed Alternative Asset Managers Index (시장가격),2.93,3585148299,0.86,보통,실물(패시브),0.5,배당소득세(보유기간과세)
332620,ARIRANG 미국장기우량회사채,2019.8.20,채권-회사채-장기,한화자산운용,10.73,ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),3.79,31507351730,-0.27,낮음,실물(패시브),0.315,배당소득세(보유기간과세)
464470,ARIRANG 미국채30년액티브,2023.8.22,채권-국공채-장기,한화자산운용,0,ICE U.S. Treasury 20+ Year Bond Index(Total Return),3.96,39012213599,-0.1,보통,실물(액티브),0.15,배당소득세(보유기간과세)
461900,ARIRANG 미국테크10iSelect,2023.7.18,주식-업종섹터-업종테마,한화자산운용,55.33,iSelect 미국 Tech 10 지수,0.28,10845125971,0.66,보통,실물(패시브),0.01,배당소득세(보유기간과세)
461910,ARIRANG 미국테크10레버리지iSelect(합성),2023.7.18,주식-업종섹터-업종테마,한화자산운용,121.67,iSelect 미국 Tech 10 지수,7.48,11007752761,1.54,매우높음,합성(패시브),0.5,배당소득세(보유기간과세)
195970,ARIRANG 선진국MSCI(합성 H),2014.5.13,주식-시장대표,한화자산운용,10.33,MSCI EAFE Index,0.73,15218506350,-0.23,보통,합성(패시브),0.5,배당소득세(보유기간과세)
238670,ARIRANG 스마트베타Quality채권혼합,2016.2.24,혼합자산-주식+채권,한화자산운용,2.54,WISE-KAP 스마트베타 Quality 채권혼합지수,0.24,4356734226,-0.11,매우낮음,실물(패시브),0.2,배당소득세(보유기간과세)
195980,ARIRANG 신흥국MSCI(합성 H),2014.5.13,주식-시장대표,한화자산운용,8,MSCI EM Index,0.57,73341153615,-1.38,보통,합성(패시브),0.5,배당소득세(보유기간과세)
373530,ARIRANG 신흥국MSCI인버스(합성 H),2020.12.16,주식-시장대표,한화자산운용,-3.84,MSCI EM Index,1.84,5552037009,-0.35,낮음,합성(패시브),0.5,배당소득세(보유기간과세)
256450,ARIRANG 심천차이넥스트(합성),2016.11.8,주식-시장대표,한화자산운용,-17.83,SZSE ChiNext Price Index,0.94,3648881745,-0.24,높음,합성(패시브),0.5,배당소득세(보유기간과세)
447660,ARIRANG 애플채권혼합,2022.11.29,혼합자산-주식+채권,한화자산운용,12.05,FnGuide 애플채권혼합 지수,1.32,15841421743,0.36,매우낮음,실물(패시브),0.25,배당소득세(보유기간과세)
239660,ARIRANG 우량회사채50 1년,2016.3.22,채권-회사채,한화자산운용,4.08,KOBI HALF CREDIT Index(총수익),0.16,21010329540,0.01,매우낮음,실물(패시브),0.135,배당소득세(보유기간과세)
421320,ARIRANG 우주항공&UAM iSelect,2022.3.29,주식-업종섹터-업종테마,한화자산운용,23.48,iSelect 우주항공UAM 지수,0.46,83950862141,-0.04,높음,실물(패시브),0.45,비과세
464920,ARIRANG 일본반도체소부장Solactive,2023.8.31,주식-업종섹터-업종테마,한화자산운용,0,Solactive Japan Semiconductor Materials and Equipment Index PR,0.74,52221856796,-5.14,매우높음,실물(패시브),0.5,배당소득세(보유기간과세)
451000,ARIRANG 종합채권(AA-이상)액티브,2023.1.10,채권-혼합-중기,한화자산운용,7.35,"KAP 종합채권지수(AA-이상, 총수익)",0.16,3.41361E+11,-0.04,매우낮음,실물(액티브),0.045,배당소득세(보유기간과세)
280920,ARIRANG 주도업종,2017.10.17,주식-전략-혼합/퀀트,한화자산운용,24.47,FnGuide 주도업종 지수,0.77,6336444650,-0.01,높음,실물(패시브),0.23,비과세
266550,ARIRANG 중형주저변동50,2017.3.28,주식-규모-중형주,한화자산운용,20.9,FnGuide 중형주저변동50지수,0.72,3166493519,0.03,보통,실물(패시브),0.23,비과세
301400,ARIRANG 코스닥150,2018.7.5,주식-시장대표,한화자산운용,-5.22,코스닥 150,0.35,4142677215,-0.06,매우높음,실물(패시브),0.15,비과세
301410,ARIRANG 코스닥150선물인버스,2018.7.11,주식-시장대표,한화자산운용,-4.75,F-코스닥150 지수,0.57,3047721825,-0.57,매우높음,실물(패시브),0.29,배당소득세(보유기간과세)
227830,ARIRANG 코스피,2015.9.23,주식-시장대표,한화자산운용,8.92,코스피,0.53,7334487003,0.13,보통,실물(패시브),0.2,비과세
122090,ARIRANG 코스피50,2010.1.7,주식-시장대표,한화자산운용,13.47,코스피 50,0.72,9730007597,0.05,보통,실물(패시브),0.33,비과세
328370,ARIRANG 코스피TR,2019.6.25,주식-시장대표,한화자산운용,10.99,코스피 TR,0.19,1.92434E+11,0.18,보통,실물(패시브),0.15,배당소득세(보유기간과세)
457990,ARIRANG 태양광&ESS Fn,2023.6.20,주식-업종섹터-업종테마,한화자산운용,2.77,FnGuide 태양광 & ESS 지수,0.93,6230632218,0.05,매우높음,실물(패시브),0.45,비과세
470320,BNK 24-11 회사채(AA-이상)액티브,2023.11.14,채권-회사채-단기,비엔케이자산운용,0,KAP 24-11 회사채 총수익 지수(AA-이상),0.07,1.1044E+11,0.03,매우낮음,실물(액티브),0.1,배당소득세(보유기간과세)
466810,BNK 2차전지양극재,2023.10.19,주식-업종섹터-업종테마,비엔케이자산운용,0,iSelect 2차전지양극재 지수,0.4,5607264122,0.01,매우높음,실물(패시브),0.395,비과세
457930,BNK 미래전략기술액티브,2023.6.20,주식-업종섹터-업종테마,비엔케이자산운용,9.68,iSelect 미래전략기술 지수 (PR),0.48,8408862339,0.03,보통,실물(액티브),0.495,배당소득세(보유기간과세)
445690,BNK 주주가치액티브,2022.10.27,주식-전략-전략테마,비엔케이자산운용,21.99,FnGuide 주주가치 지수,5.02,15839623071,0.18,보통,실물(액티브),0.495,배당소득세(보유기간과세)
486240,DAISHIN343 AI반도체&인프라액티브,2024.6.18,주식-업종섹터-업종테마,대신자산운용,0,FnGuide AI반도체&인프라 지수,3.41,40446614256,-0.51,높음,실물(액티브),0.36,배당소득세(보유기간과세)
434960,DAISHIN343 K200,2022.6.28,주식-시장대표,대신자산운용,13.05,코스피 200,0.63,33437210229,-0.24,보통,실물(패시브),0.1,비과세
448570,FOCUS AI코리아액티브,2022.11.15,주식-시장대표,브이아이자산운용,12.65,코스피,4.18,19681557286,-0.91,보통,실물(액티브),0.455,배당소득세(보유기간과세)
285690,FOCUS ESG리더스,2017.12.13,주식-전략-전략테마,브이아이자산운용,14.63,KRX ESG Leaders 150,0.67,9201343796,-0.54,보통,실물(패시브),0.1,비과세
292730,FOCUS KRX300,2018.3.26,주식-시장대표,브이아이자산운용,12.25,KRX 300,0.58,11306659603,-1.27,보통,실물(패시브),0.1,비과세
402520,FOCUS 혁신기업액티브,2021.9.30,주식-시장대표,브이아이자산운용,10.74,코스피,8.32,946841311,-0.35,보통,실물(액티브),0.66,배당소득세(보유기간과세)
293180,HANARO 200,2018.3.30,주식-시장대표,엔에이치아문디자산운용,13.25,코스피 200,0.63,4.96828E+11,-0.24,보통,실물(패시브),0.036,비과세
407310,HANARO 200 TOP10,2021.11.24,주식-규모-대형주,엔에이치아문디자산운용,-1.09,코스피 200 Top 10 지수,0.89,12635316776,-0.62,높음,실물(패시브),0.15,비과세
332930,HANARO 200TR,2019.8.28,주식-시장대표,엔에이치아문디자산운용,15.14,코스피 200 TR,0.15,1.11609E+11,-0.57,보통,실물(패시브),0.07,배당소득세(보유기간과세)
304780,HANARO 200선물레버리지,2018.8.14,주식-시장대표,엔에이치아문디자산운용,23.59,코스피 200 선물지수,0.86,45253967677,-0.37,매우높음,실물(패시브),0.45,배당소득세(보유기간과세)
486780,HANARO 200선물레버리지1.5X,2024.7.9,주식-시장대표,엔에이치아문디자산운용,0,코스피 200 선물지수,0.06,7871825716,-0.46,높음,실물(패시브),0.25,배당소득세(보유기간과세)
306520,HANARO 200선물인버스,2018.9.18,주식-시장대표,엔에이치아문디자산운용,-10.29,코스피 200 선물지수,0.16,4139960210,0.44,보통,실물(패시브),0.45,배당소득세(보유기간과세)
448490,HANARO 32-10 국고채액티브,2022.11.22,채권-국공채-장기,엔에이치아문디자산운용,6.86,KAP 32-10 국고채 10년 총수익지수,0.21,45610324300,-0.05,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
454320,HANARO CAPEX설비투자iSelect,2023.4.18,주식-업종섹터-업종테마,엔에이치아문디자산운용,28.1,iSelect CAPEX 설비투자 지수(시장가격),0.33,44553290856,-0.38,매우높음,실물(패시브),0.45,비과세
471290,HANARO CD금리액티브(합성),2023.11.14,기타,엔에이치아문디자산운용,0,iSelect CD Index(총수익),0.02,11781858471,-0.01,매우낮음,합성(액티브),0.02,배당소득세(보유기간과세)
395290,HANARO Fn K-POP&미디어,2021.7.30,주식-업종섹터-업종테마,엔에이치아문디자산운용,-36.84,FnGuide K-POP & 미디어 지수,0.16,1.30462E+11,-0.01,매우높음,실물(패시브),0.45,비과세
395280,HANARO Fn K-게임,2021.7.30,주식-업종섹터-업종테마,엔에이치아문디자산운용,-5.17,FnGuide K-게임 지수,0.32,13352765673,-0.45,매우높음,실물(패시브),0.45,비과세
368190,HANARO Fn K-뉴딜디지털플러스,2020.11.10,주식-업종섹터-업종테마,엔에이치아문디자산운용,-19.19,FnGuide K-뉴딜 디지털 플러스 지수,0.24,35898007015,-0.23,매우높음,실물(패시브),0.45,비과세
402460,HANARO Fn K-메타버스MZ,2021.10.13,주식-업종섹터-업종테마,엔에이치아문디자산운용,-3.44,FnGuide K-메타버스 MZ 지수(시장가격),0.56,5681038156,0.07,보통,실물(패시브),0.45,비과세
395270,HANARO Fn K-반도체,2021.7.30,주식-업종섹터-업종테마,엔에이치아문디자산운용,34.08,FnGuide K-반도체 지수,0.35,1.74358E+11,-0.3,높음,실물(패시브),0.45,비과세
438900,HANARO Fn K-푸드,2022.8.17,주식-업종섹터-업종테마,엔에이치아문디자산운용,31.06,FnGuide K-푸드 지수 (시장가격),0.27,17786379858,-0.35,높음,실물(패시브),0.45,비과세
367740,HANARO Fn5G산업,2020.10.29,주식-업종섹터-업종테마,엔에이치아문디자산운용,20.6,FnGuide 5G 산업 지수,1.04,5828302034,0.03,보통,실물(패시브),0.45,비과세
407300,HANARO Fn골프테마,2021.11.24,주식-업종섹터-업종테마,엔에이치아문디자산운용,-4.06,FnGuide 골프 테마 지수,0.39,3338451597,-0.74,보통,실물(패시브),0.45,비과세
381560,HANARO Fn전기&수소차,2021.4.2,주식-업종섹터-업종테마,엔에이치아문디자산운용,-11.88,FnGuide 전기&수소차 지수 (시장가격),0.98,19588998052,-0.3,높음,실물(패시브),0.45,비과세
441540,HANARO Fn조선해운,2022.9.15,주식-업종섹터-업종테마,엔에이치아문디자산운용,8.56,FnGuide 조선해운지수,0.58,45075084120,-0.04,매우높음,실물(패시브),0.45,비과세
381570,HANARO Fn친환경에너지,2021.4.2,주식-업종섹터-업종테마,엔에이치아문디자산운용,-23.34,FnGuide 친환경에너지 지수 (시장가격),0.25,4586886244,0.13,매우높음,실물(패시브),0.45,비과세
473380,HANARO K-메디테크,2023.12.21,주식-업종섹터-업종테마,엔에이치아문디자산운용,0,iSelect K-메디테크 지수(PR),0.89,4333331165,-0.71,매우높음,실물(패시브),0.45,비과세
479850,HANARO K-뷰티,2024.4.16,주식-업종섹터-업종테마,엔에이치아문디자산운용,0,FnGuide K-뷰티 지수,0.12,9353268909,-0.05,매우높음,실물(패시브),0.45,비과세
346000,HANARO KAP초장기국고채,2020.1.16,채권-국공채-장기,엔에이치아문디자산운용,7.5,KAP 초장기 국고채 지수(총수익),0.28,7245882584,-0.11,낮음,실물(패시브),0.2,배당소득세(보유기간과세)
453060,HANARO KOFR금리액티브(합성),2023.3.14,기타,엔에이치아문디자산운용,3.66,KOFR 지수,0,12595947068,0.01,매우낮음,합성(액티브),0.05,배당소득세(보유기간과세)
304760,HANARO KRX300,2018.8.14,주식-시장대표,엔에이치아문디자산운용,11.86,KRX 300,0.58,6336128333,-0.74,보통,실물(패시브),0.05,비과세
404470,HANARO KRX기후변화솔루션,2021.10.29,주식-전략-전략테마,엔에이치아문디자산운용,-14.14,KRX 기후변화 솔루션지수,0.51,4665589950,-0.33,매우높음,실물(패시브),0.25,비과세
332940,HANARO MSCI Korea TR,2019.8.28,주식-시장대표,엔에이치아문디자산운용,12.77,MSCI Korea TR Index,0.25,1.98616E+11,0,보통,실물(패시브),0.12,배당소득세(보유기간과세)
322400,HANARO e커머스,2019.4.23,주식-업종섹터-업종테마,엔에이치아문디자산운용,-7.99,FnGuide E커머스 지수,0.31,47374184973,-0.34,높음,실물(패시브),0.45,비과세
322410,HANARO 고배당,2019.4.23,주식-전략-배당,엔에이치아문디자산운용,21.72,FnGuide 고배당 알파 지수,2.04,5267883561,-0.23,낮음,실물(패시브),0.25,비과세
473640,HANARO 글로벌금채굴기업,2024.1.18,주식-업종섹터-업종테마,엔에이치아문디자산운용,0,NYSE Arca Gold Miners Index (Price Return),2.29,7608026045,-0.24,매우높음,실물(패시브),0.45,배당소득세(보유기간과세)
354350,HANARO 글로벌럭셔리S&P(합성),2020.5.12,주식-전략-전략테마,엔에이치아문디자산운용,-2.55,S&P Global Luxury Index,0.39,31955427079,-0.12,낮음,합성(패시브),0.5,배당소득세(보유기간과세)
464060,HANARO 글로벌반도체TOP10 SOLACTIVE,2023.8.1,주식-업종섹터-업종테마,엔에이치아문디자산운용,0,Solactive Semiconductor Top 10 Index PR,0.33,9256845548,0.53,매우높음,실물(패시브),0.45,배당소득세(보유기간과세)
432850,HANARO 글로벌백신치료제MSCI,2022.6.8,주식-전략-전략테마,엔에이치아문디자산운용,25.17,MSCI World IMI Virology Select Index,1.47,4892655060,-0.38,보통,실물(패시브),0.5,배당소득세(보유기간과세)
461340,HANARO 글로벌생성형AI액티브,2023.7.11,주식-업종섹터-업종테마,엔에이치아문디자산운용,52.9,Solactive United States Technology 100 Index(Price Return),11.61,13670651156,2.37,높음,실물(액티브),0.6,배당소득세(보유기간과세)
